m,(Intercept),waveWave 2,co2-30% CO2,tax+6%,energieabhaengigkeit+20%,zeitpunktin 7 years,wave,gender,age,country,income.wave1,education,concern.scaled
229321438164192,0.8229634993425252,-0.02658273923103234,0.28498451503808925,-4.615319527992591,0.3526630211166346,-0.17886506193423868,Wave 1,female,32,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,-1.0125
229321438195740,0.11316586120628691,-0.02658273923103234,0.17415543543159293,-0.771975309115275,0.12410034498815409,0.2542595963384531,Wave 2,female,25,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-1.89014423076923
229321438195740,0.11316586120628691,-0.02658273923103234,0.17415543543159293,-0.771975309115275,0.12410034498815409,0.2542595963384531,Wave 1,female,25,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-0.7625
229321438210114,2.552392725573485,-0.02658273923103234,0.48398315025671323,-6.2410956775924,0.46240840235976566,-0.2702033052355256,Wave 2,female,27,Switzerland,"<1'500€
<3'100CHF",middle school,0.109855769230769
229321438210114,2.552392725573485,-0.02658273923103234,0.48398315025671323,-6.2410956775924,0.46240840235976566,-0.2702033052355256,Wave 1,female,27,Switzerland,"<1'500€
<3'100CHF",middle school,0.9875
229321438222424,0.3046725667696195,-0.02658273923103234,0.2646642395998209,-0.7547969090313531,0.16937176277991017,-0.24375738553363813,Wave 2,male,30,Switzerland,"<1'500€
<3'100CHF",middle school,1.35985576923077
229321438222424,0.3046725667696195,-0.02658273923103234,0.2646642395998209,-0.7547969090313531,0.16937176277991017,-0.24375738553363813,Wave 1,male,30,Switzerland,"<1'500€
<3'100CHF",middle school,-1.0125
229321438238833,-0.5051288322558494,-0.02658273923103234,0.0978483827837035,-0.34160055951877144,0.08480307508362186,0.6921854210631107,Wave 2,female,51,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",no formal education,-0.640144230769231
229321438238833,-0.5051288322558494,-0.02658273923103234,0.0978483827837035,-0.34160055951877144,0.08480307508362186,0.6921854210631107,Wave 1,female,51,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",no formal education,-2.0125
229321438243967,1.4518856114736203,-0.02658273923103234,0.4396624274431074,-2.3102998914200765,0.3071865145099457,-1.700843540688342,Wave 2,female,22,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,1.35985576923077
229321438243967,1.4518856114736203,-0.02658273923103234,0.4396624274431074,-2.3102998914200765,0.3071865145099457,-1.700843540688342,Wave 1,female,22,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,1.2375
229321438246018,-0.8550723661020947,-0.02658273923103234,0.07513908492706534,-1.0082713301247623,0.12771985354630017,0.341503630682942,Wave 2,male,26,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",no formal education,-1.14014423076923
229321438246018,-0.8550723661020947,-0.02658273923103234,0.07513908492706534,-1.0082713301247623,0.12771985354630017,0.341503630682942,Wave 1,male,26,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",no formal education,-0.7625
229321438287057,2.552392725573485,-0.02658273923103234,0.48398315025671323,-6.2410956775924,0.46240840235976566,-0.2702033052355256,Wave 1,male,25,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,-0.7625
229321438287057,2.552392725573485,-0.02658273923103234,0.48398315025671323,-6.2410956775924,0.46240840235976566,-0.2702033052355256,Wave 2,male,25,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,0.359855769230769
229321438289110,1.8554452826133085,-0.02658273923103234,0.3395383655645968,-1.018770600444764,0.14988578568040395,-0.2933612243199961,Wave 2,female,60,Switzerland,"<1'500€
<3'100CHF",obligatory school,1.35985576923077
229321438289110,1.8554452826133085,-0.02658273923103234,0.3395383655645968,-1.018770600444764,0.14988578568040395,-0.2933612243199961,Wave 1,female,60,Switzerland,"<1'500€
<3'100CHF",obligatory school,0.9875
229321438291162,3.1110989744824997,-0.02658273923103234,0.52523395307851,-3.504775031646259,0.32214403451588947,-0.6237222534915363,Wave 1,female,26,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,0.4875
229321438291162,3.1110989744824997,-0.02658273923103234,0.52523395307851,-3.504775031646259,0.32214403451588947,-0.6237222534915363,Wave 2,female,26,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,0.609855769230769
229321438291163,3.5500625259518004,-0.02658273923103234,0.44396877575925353,-0.5796256363035464,0.10778023411680782,-0.6881334748757226,Wave 1,female,21,Switzerland,"<1'500€
<3'100CHF",middle school,-0.2625
229321438291163,3.5500625259518004,-0.02658273923103234,0.44396877575925353,-0.5796256363035464,0.10778023411680782,-0.6881334748757226,Wave 2,female,21,Switzerland,"<1'500€
<3'100CHF",middle school,-0.640144230769231
229321438308354,1.1319753018860998,-0.02658273923103234,0.30873541630456436,-1.0408929587701439,0.17668612590015464,-0.9215834693527132,Wave 1,female,18,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-0.0125000000000002
229321438308354,1.1319753018860998,-0.02658273923103234,0.30873541630456436,-1.0408929587701439,0.17668612590015464,-0.9215834693527132,Wave 2,female,18,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.35985576923077
229321438308355,-0.16715204544706697,-0.02658273923103234,0.1910547823697082,-3.5858294014332337,0.30071562931617957,-0.5385265864641386,Wave 1,female,19,Switzerland,"<1'500€
<3'100CHF",obligatory school,-0.5125
229321438308355,-0.16715204544706697,-0.02658273923103234,0.1910547823697082,-3.5858294014332337,0.30071562931617957,-0.5385265864641386,Wave 2,female,19,Switzerland,"<1'500€
<3'100CHF",obligatory school,1.35985576923077
229321438312457,1.736565281457585,-0.02658273923103234,0.37919160409833347,-2.1842377276360754,0.2531090142384821,-1.611786984127785,Wave 1,female,23,Switzerland,"> 4'000€
>5'900 CHF",middle school,-0.0125000000000002
229321438312457,1.736565281457585,-0.02658273923103234,0.37919160409833347,-2.1842377276360754,0.2531090142384821,-1.611786984127785,Wave 2,female,23,Switzerland,"> 4'000€
>5'900 CHF",middle school,1.35985576923077
229321438315541,1.3359025363259687,-0.02658273923103234,0.25955213228827956,-0.8036983133491264,0.1251750200127732,-0.6907792005700842,Wave 1,male,35,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,0.9875
229321438315541,1.3359025363259687,-0.02658273923103234,0.25955213228827956,-0.8036983133491264,0.1251750200127732,-0.6907792005700842,Wave 2,male,35,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,-0.890144230769231
229321438330936,3.5500625259518004,-0.02658273923103234,0.44396877575925353,-0.5796256363035464,0.10778023411680782,-0.6881334748757226,Wave 1,female,25,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,1.2375
229321438330936,3.5500625259518004,-0.02658273923103234,0.44396877575925353,-0.5796256363035464,0.10778023411680782,-0.6881334748757226,Wave 2,female,25,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,1.35985576923077
229321438343251,2.4483111573360317,-0.02658273923103234,0.6861446529509914,-2.299164608881485,0.3992688473661448,-2.2224896903664524,Wave 1,female,29,Switzerland,"<1'500€
<3'100CHF",middle school,1.2375
229321438343251,2.4483111573360317,-0.02658273923103234,0.6861446529509914,-2.299164608881485,0.3992688473661448,-2.2224896903664524,Wave 2,female,29,Switzerland,"<1'500€
<3'100CHF",middle school,1.35985576923077
229321438357604,0.4496996639471106,-0.02658273923103234,0.06363631725256536,0.8081015204595032,-0.027755653475185382,-0.18028285263768806,Wave 1,male,27,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,1.2375
229321438357604,0.4496996639471106,-0.02658273923103234,0.06363631725256536,0.8081015204595032,-0.027755653475185382,-0.18028285263768806,Wave 2,male,27,Switzerland,"2'500- 4'000€
<4'300- 5'899CHF",degree,1.35985576923077
229321438363760,2.552392725573485,-0.02658273923103234,0.48398315025671323,-6.2410956775924,0.46240840235976566,-0.2702033052355256,Wave 1,female,27,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,-0.7625
229321438363760,2.552392725573485,-0.02658273923103234,0.48398315025671323,-6.2410956775924,0.46240840235976566,-0.2702033052355256,Wave 2,female,27,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,-0.640144230769231
229321438376071,2.981626977578924,-0.02658273923103234,0.572882461910313,-3.2455329006050118,0.3333593025769165,-0.005865844476313331,Wave 1,female,27,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,1.2375
229321438376071,2.981626977578924,-0.02658273923103234,0.572882461910313,-3.2455329006050118,0.3333593025769165,-0.005865844476313331,Wave 2,female,27,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",degree,1.35985576923077
229321438387356,3.104542011233616,-0.02658273923103234,0.433629129850567,-2.278627452954473,0.20580563031828844,-0.2984858066897019,Wave 1,female,29,Switzerland,"<1'500€
<3'100CHF",middle school,0.9875
229321438387356,3.104542011233616,-0.02658273923103234,0.433629129850567,-2.278627452954473,0.20580563031828844,-0.2984858066897019,Wave 2,female,29,Switzerland,"<1'500€
<3'100CHF",middle school,0.609855769230769
229321438399669,0.903739810886294,-0.02658273923103234,0.27919955864183976,-0.9857166744146126,0.16305577121941614,-0.45986095267200655,Wave 2,male,22,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,-2.39014423076923
229321438399669,0.903739810886294,-0.02658273923103234,0.27919955864183976,-0.9857166744146126,0.16305577121941614,-0.45986095267200655,Wave 1,male,22,Switzerland,"<1'500- 2'499€
3'100-4'299CHF",middle school,-0.5125
229321438413008,-0.2227657751979657,-0.02658273923103234,0.14901199548255722,-0.3293037752094059,0.1319535128906898,-2.0295573097988187,Wave 1,male,30,Switzerland,"<1'500€
<3'100CHF",obligatory school,1.2375
229321438413008,-0.2227657751979657,-0.02658273923103234,0.14901199548255722,-0.3293037752094059,0.1319535128906898,-2.0295573097988187,Wave 2,male,30,Switzerland,"<1'500€
<3'100CHF",obligatory school,-1.64014423076923
229409893551190,1.1945269142704142,-0.02658273923103234,0.4886862005829377,-4.729701302904129,0.4684112083237356,-1.5564926941481239,Wave 2,female,54,Germany,"<1'500€
<3'100CHF",middle school,0.359855769230769
229409893551190,1.1945269142704142,-0.02658273923103234,0.4886862005829377,-4.729701302904129,0.4684112083237356,-1.5564926941481239,Wave 1,female,54,Germany,"<1'500€
<3'100CHF",middle school,0.7375
229409893551191,1.7986776090112169,-0.02658273923103234,0.4847875645913722,-4.971274548305113,0.4558256576397492,-2.0528508475658622,Wave 2,female,62,Germany,"<1'500€
<3'100CHF",obligatory school,0.359855769230769
229409893551191,1.7986776090112169,-0.02658273923103234,0.4847875645913722,-4.971274548305113,0.4558256576397492,-2.0528508475658622,Wave 1,female,62,Germany,"<1'500€
<3'100CHF",obligatory school,0.2375
229409893551197,1.5463228292806868,-0.02658273923103234,0.38041944342939155,0.027797515541859497,0.15528753942356321,-2.081196014315424,Wave 2,female,60,Germany,"> 4'000€
>5'900 CHF",degree,1.35985576923077
229409893551197,1.5463228292806868,-0.02658273923103234,0.38041944342939155,0.027797515541859497,0.15528753942356321,-2.081196014315424,Wave 1,female,60,Germany,"> 4'000€
>5'900 CHF",degree,1.2375
229409893551200,-2.4006095578724618,-0.02658273923103234,0.0026691985443468846,-1.6149211657281604,0.20488905067582117,-0.5838105961263833,Wave 1,female,47,Germany,"<1'500- 2'499€
3'100-4'299CHF",middle school,-0.7625
229409893551200,-2.4006095578724618,-0.02658273923103234,0.0026691985443468846,-1.6149211657281604,0.20488905067582117,-0.5838105961263833,Wave 2,female,47,Germany,"<1'500- 2'499€
3'100-4'299CHF",middle school,-0.390144230769231
229409893551202,1.6496273954809006,-0.02658273923103234,0.45812119824504416,-4.1022458023825825,0.392817882425179,-1.150261230889265,Wave 2,male,41,Germany,"> 4'000€
>5'900 CHF",degree,0.109855769230769
229409893551202,1.6496273954809006,-0.02658273923103234,0.45812119824504416,-4.1022458023825825,0.392817882425179,-1.150261230889265,Wave 1,male,41,Germany,"> 4'000€
>5'900 CHF",degree,-0.5125
229409893552235,2.4595218147265023,-0.02658273923103234,0.38629489148281704,-3.9690837144394218,0.3160378569644173,-1.7930169882138367,Wave 2,female,39,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,-1.64014423076923
229409893552235,2.4595218147265023,-0.02658273923103234,0.38629489148281704,-3.9690837144394218,0.3160378569644173,-1.7930169882138367,Wave 1,female,39,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,-0.7625
229409893552237,2.800719958797435,-0.02658273923103234,0.4912413385893312,-0.22171610259831454,0.1793890634625948,-2.990440766722007,Wave 2,male,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.35985576923077
229409893552237,2.800719958797435,-0.02658273923103234,0.4912413385893312,-0.22171610259831454,0.1793890634625948,-2.990440766722007,Wave 1,male,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.2375
229409893552239,1.2283468364175731,-0.02658273923103234,0.565381178138881,-4.819997353174461,0.5144106114550571,-1.6620334696523225,Wave 1,male,38,Germany,"> 4'000€
>5'900 CHF",degree,-2.2625
229409893552239,1.2283468364175731,-0.02658273923103234,0.565381178138881,-4.819997353174461,0.5144106114550571,-1.6620334696523225,Wave 2,male,38,Germany,"> 4'000€
>5'900 CHF",degree,-2.14014423076923
229409893553280,0.8608841369266538,-0.02658273923103234,0.33284361753717756,-4.089424568489824,0.3408860482408847,0.5539508931726473,Wave 2,female,62,Germany,"> 4'000€
>5'900 CHF",obligatory school,1.35985576923077
229409893553280,0.8608841369266538,-0.02658273923103234,0.33284361753717756,-4.089424568489824,0.3408860482408847,0.5539508931726473,Wave 1,female,62,Germany,"> 4'000€
>5'900 CHF",obligatory school,0.7375
229409893553285,-1.3137206928723986,-0.02658273923103234,0.07707350412352132,-3.3931706617482362,0.2654022326668749,0.9588970233274277,Wave 2,male,52,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-0.140144230769231
229409893553285,-1.3137206928723986,-0.02658273923103234,0.07707350412352132,-3.3931706617482362,0.2654022326668749,0.9588970233274277,Wave 1,male,52,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-0.5125
229409893554317,-1.6976969215398516,-0.02658273923103234,0.16055683081186783,-2.1188055056709643,0.2906254535594217,-1.214913667157921,Wave 2,male,68,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.35985576923077
229409893554317,-1.6976969215398516,-0.02658273923103234,0.16055683081186783,-2.1188055056709643,0.2906254535594217,-1.214913667157921,Wave 1,male,68,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.2375
229409893554327,0.7538818172089183,-0.02658273923103234,0.35297662282694986,-4.469067357809124,0.39108114864618254,-0.637183382788024,Wave 1,male,31,Germany,"> 4'000€
>5'900 CHF",degree,1.2375
229409893554327,0.7538818172089183,-0.02658273923103234,0.35297662282694986,-4.469067357809124,0.39108114864618254,-0.637183382788024,Wave 2,male,31,Germany,"> 4'000€
>5'900 CHF",degree,-0.890144230769231
229409893554332,3.2139044484098993,-0.02658273923103234,0.5439309998822142,-1.3873381092785628,0.2562878381804639,-3.6657128576939346,Wave 1,male,65,Germany,"> 4'000€
>5'900 CHF",obligatory school,0.4875
229409893554332,3.2139044484098993,-0.02658273923103234,0.5439309998822142,-1.3873381092785628,0.2562878381804639,-3.6657128576939346,Wave 2,male,65,Germany,"> 4'000€
>5'900 CHF",obligatory school,0.609855769230769
229409893555364,-2.4006095578724618,-0.02658273923103234,0.0026691985443468846,-1.6149211657281604,0.20488905067582117,-0.5838105961263833,Wave 2,male,64,Germany,"> 4'000€
>5'900 CHF",degree,1.35985576923077
229409893555364,-2.4006095578724618,-0.02658273923103234,0.0026691985443468846,-1.6149211657281604,0.20488905067582117,-0.5838105961263833,Wave 1,male,64,Germany,"> 4'000€
>5'900 CHF",degree,0.4875
229409893555368,2.749727613021199,-0.02658273923103234,0.5880416914125637,-0.9090998442625513,0.2925171220688823,-4.844917299444191,Wave 2,male,57,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,1.35985576923077
229409893555368,2.749727613021199,-0.02658273923103234,0.5880416914125637,-0.9090998442625513,0.2925171220688823,-4.844917299444191,Wave 1,male,57,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,1.2375
229409893555379,2.9793532306845156,-0.02658273923103234,0.5867954815291379,-2.9719063884585455,0.34721808615455074,-1.6478721299867574,Wave 2,male,44,Germany,"> 4'000€
>5'900 CHF",degree,-0.890144230769231
229409893555379,2.9793532306845156,-0.02658273923103234,0.5867954815291379,-2.9719063884585455,0.34721808615455074,-1.6478721299867574,Wave 1,male,44,Germany,"> 4'000€
>5'900 CHF",degree,-2.0125
229409893556406,1.5245533735868317,-0.02658273923103234,0.6398844489628426,-2.461044806532506,0.4230652120459514,-1.927636924690597,Wave 1,female,68,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.2375
229409893556406,1.5245533735868317,-0.02658273923103234,0.6398844489628426,-2.461044806532506,0.4230652120459514,-1.927636924690597,Wave 2,female,68,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.35985576923077
229409893556407,2.552392725573485,-0.02658273923103234,0.48398315025671323,-6.2410956775924,0.46240840235976566,-0.2702033052355256,Wave 2,female,58,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,-0.640144230769231
229409893556407,2.552392725573485,-0.02658273923103234,0.48398315025671323,-6.2410956775924,0.46240840235976566,-0.2702033052355256,Wave 1,female,58,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,-0.7625
229409893556409,-0.41415993517489524,-0.02658273923103234,0.1525701244769976,-3.7700578739297574,0.288000400605089,0.5237629747413928,Wave 2,female,64,Germany,"> 4'000€
>5'900 CHF",degree,-1.39014423076923
229409893556409,-0.41415993517489524,-0.02658273923103234,0.1525701244769976,-3.7700578739297574,0.288000400605089,0.5237629747413928,Wave 1,female,64,Germany,"> 4'000€
>5'900 CHF",degree,-1.5125
229409893556412,2.4792563388061524,-0.02658273923103234,0.6558158176347156,-0.48718104035118825,0.32802016362219466,-5.439785476894393,Wave 2,female,60,Germany,"> 4'000€
>5'900 CHF",obligatory school,-0.140144230769231
229409893556412,2.4792563388061524,-0.02658273923103234,0.6558158176347156,-0.48718104035118825,0.32802016362219466,-5.439785476894393,Wave 1,female,60,Germany,"> 4'000€
>5'900 CHF",obligatory school,-0.0125000000000002
229409893556414,0.728105953533353,-0.02658273923103234,0.25654067409933173,0.35135787745529656,0.11101069700881136,-2.116514618167729,Wave 1,female,39,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,1.2375
229409893556414,0.728105953533353,-0.02658273923103234,0.25654067409933173,0.35135787745529656,0.11101069700881136,-2.116514618167729,Wave 2,female,39,Germany,"2'500- 4'000€
<4'300- 5'899CHF",degree,1.35985576923077
229409893556415,0.6763578309547837,-0.02658273923103234,0.23042436677345357,-2.049239187210704,0.1889972139944705,0.5927690005183803,Wave 2,male,77,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.10985576923077
229409893556415,0.6763578309547837,-0.02658273923103234,0.23042436677345357,-2.049239187210704,0.1889972139944705,0.5927690005183803,Wave 1,male,77,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,0.4875
229409893557466,0.429006851773033,-0.02658273923103234,0.020300690796220544,-0.870514042289992,0.03728958103954877,-0.3077208997077253,Wave 2,female,65,Germany,"<1'500€
<3'100CHF",obligatory school,-0.390144230769231
229409893557466,0.429006851773033,-0.02658273923103234,0.020300690796220544,-0.870514042289992,0.03728958103954877,-0.3077208997077253,Wave 1,female,65,Germany,"<1'500€
<3'100CHF",obligatory school,0.4875
229409893558495,-2.4006095578724618,-0.02658273923103234,0.0026691985443468846,-1.6149211657281604,0.20488905067582117,-0.5838105961263833,Wave 2,male,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,-1.39014423076923
229409893558495,-2.4006095578724618,-0.02658273923103234,0.0026691985443468846,-1.6149211657281604,0.20488905067582117,-0.5838105961263833,Wave 1,male,70,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,-1.2625
229409893558497,2.4792563388061524,-0.02658273923103234,0.6558158176347156,-0.48718104035118825,0.32802016362219466,-5.439785476894393,Wave 1,female,53,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.2375
229409893558497,2.4792563388061524,-0.02658273923103234,0.6558158176347156,-0.48718104035118825,0.32802016362219466,-5.439785476894393,Wave 2,female,53,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.35985576923077
229409893558499,2.406912953021572,-0.02658273923103234,0.4181174860238569,-5.412864793181557,0.3832607404662868,0.3683694461258098,Wave 2,female,60,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.35985576923077
229409893558499,2.406912953021572,-0.02658273923103234,0.4181174860238569,-5.412864793181557,0.3832607404662868,0.3683694461258098,Wave 1,female,60,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,1.2375
229409893558502,2.172301730990577,-0.02658273923103234,0.364356713934205,-1.154477455447474,0.17149336121045744,-1.6213642439867428,Wave 1,male,73,Germany,"> 4'000€
>5'900 CHF",degree,1.2375
229409893558502,2.172301730990577,-0.02658273923103234,0.364356713934205,-1.154477455447474,0.17149336121045744,-1.6213642439867428,Wave 2,male,73,Germany,"> 4'000€
>5'900 CHF",degree,0.609855769230769
229409893558511,1.397802851711322,-0.02658273923103234,0.36695018866491363,-1.6025690697122064,0.23145413283770067,-1.4962183034626737,Wave 1,male,54,Germany,"> 4'000€
>5'900 CHF",degree,0.2375
229409893558511,1.397802851711322,-0.02658273923103234,0.36695018866491363,-1.6025690697122064,0.23145413283770067,-1.4962183034626737,Wave 2,male,54,Germany,"> 4'000€
>5'900 CHF",degree,0.859855769230769
229409893559298,2.3042484981298985,-0.02658273923103234,0.5472434480541112,-5.832976102872623,0.49684949241016263,-1.007627716809239,Wave 1,male,61,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,-0.5125
229409893559298,2.3042484981298985,-0.02658273923103234,0.5472434480541112,-5.832976102872623,0.49684949241016263,-1.007627716809239,Wave 2,male,61,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,-0.390144230769231
229409893559543,0.4095483219016165,-0.02658273923103234,0.03346651221632824,0.28378443265637854,-0.01592430035868292,-0.13418114956867933,Wave 1,male,53,Germany,"> 4'000€
>5'900 CHF",obligatory school,-1.5125
229409893559543,0.4095483219016165,-0.02658273923103234,0.03346651221632824,0.28378443265637854,-0.01592430035868292,-0.13418114956867933,Wave 2,male,53,Germany,"> 4'000€
>5'900 CHF",obligatory school,-1.14014423076923
229409893559548,2.4792563388061524,-0.02658273923103234,0.6558158176347156,-0.48718104035118825,0.32802016362219466,-5.439785476894393,Wave 1,male,60,Germany,"> 4'000€
>5'900 CHF",middle school,0.4875
229409893559548,2.4792563388061524,-0.02658273923103234,0.6558158176347156,-0.48718104035118825,0.32802016362219466,-5.439785476894393,Wave 2,male,60,Germany,"> 4'000€
>5'900 CHF",middle school,0.109855769230769
229409893560326,0.1576601728888214,-0.02658273923103234,0.09212376334973749,-1.6037027255938097,0.12788181050385164,-0.3855614110949225,Wave 1,male,36,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-0.5125
229409893560326,0.1576601728888214,-0.02658273923103234,0.09212376334973749,-1.6037027255938097,0.12788181050385164,-0.3855614110949225,Wave 2,male,36,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-2.64014423076923
229409893560330,0.9829841383458287,-0.02658273923103234,0.5611881701096592,-0.39482668360140805,0.3053172944646417,-2.332719919534354,Wave 1,male,75,Germany,"> 4'000€
>5'900 CHF",degree,-0.0125000000000002
229409893560330,0.9829841383458287,-0.02658273923103234,0.5611881701096592,-0.39482668360140805,0.3053172944646417,-2.332719919534354,Wave 2,male,75,Germany,"> 4'000€
>5'900 CHF",degree,0.609855769230769
229409893560343,0.12426650763214275,-0.02658273923103234,0.11879470063859698,-0.24687563003422097,0.07179460112892155,-0.17133549998692543,Wave 1,male,68,Germany,"<1'500€
<3'100CHF",no formal education,1.2375
229409893560343,0.12426650763214275,-0.02658273923103234,0.11879470063859698,-0.24687563003422097,0.07179460112892155,-0.17133549998692543,Wave 2,male,68,Germany,"<1'500€
<3'100CHF",no formal education,1.35985576923077
229409893561373,2.4792563388061524,-0.02658273923103234,0.6558158176347156,-0.48718104035118825,0.32802016362219466,-5.439785476894393,Wave 1,male,36,Germany,"> 4'000€
>5'900 CHF",obligatory school,0.9875
229409893561373,2.4792563388061524,-0.02658273923103234,0.6558158176347156,-0.48718104035118825,0.32802016362219466,-5.439785476894393,Wave 2,male,36,Germany,"> 4'000€
>5'900 CHF",obligatory school,1.35985576923077
229409893561379,-1.8594451945715256,-0.02658273923103234,-0.13899406501000577,-2.364705502033262,0.10640926486353455,2.1754056355273104,Wave 1,male,61,Germany,"<1'500€
<3'100CHF",obligatory school,-1.7625
229409893561379,-1.8594451945715256,-0.02658273923103234,-0.13899406501000577,-2.364705502033262,0.10640926486353455,2.1754056355273104,Wave 2,male,61,Germany,"<1'500€
<3'100CHF",obligatory school,-1.64014423076923
229409893561380,1.1243102506778295,-0.02658273923103234,-0.021341972279300125,0.13612204771227354,-0.08521766891174615,0.9063062374213404,Wave 1,female,67,Germany,"> 4'000€
>5'900 CHF",middle school,1.2375
229409893561380,1.1243102506778295,-0.02658273923103234,-0.021341972279300125,0.13612204771227354,-0.08521766891174615,0.9063062374213404,Wave 2,female,67,Germany,"> 4'000€
>5'900 CHF",middle school,0.109855769230769
229409893561381,1.7943011488741674,-0.02658273923103234,0.5555914262897015,-2.2158673801723654,0.3814767294532364,-4.3429919390147225,Wave 1,female,67,Germany,"> 4'000€
>5'900 CHF",obligatory school,1.2375
229409893561381,1.7943011488741674,-0.02658273923103234,0.5555914262897015,-2.2158673801723654,0.3814767294532364,-4.3429919390147225,Wave 2,female,67,Germany,"> 4'000€
>5'900 CHF",obligatory school,1.35985576923077
229409893562421,2.3723779955158104,-0.02658273923103234,0.4981488325070954,-2.7526043328892724,0.32286133061079875,-2.133789813875273,Wave 2,male,47,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,0.859855769230769
229409893562421,2.3723779955158104,-0.02658273923103234,0.4981488325070954,-2.7526043328892724,0.32286133061079875,-2.133789813875273,Wave 1,male,47,Germany,"<1'500- 2'499€
3'100-4'299CHF",obligatory school,1.2375
229409893562422,2.3053367891764562,-0.02658273923103234,0.7662594335199016,-2.4546834447500454,0.4841454318831905,-4.375336390997211,Wave 1,female,47,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.2375
229409893562422,2.3053367891764562,-0.02658273923103234,0.7662594335199016,-2.4546834447500454,0.4841454318831905,-4.375336390997211,Wave 2,female,47,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,1.35985576923077
229409893563457,0.05612306298373593,-0.02658273923103234,0.1778642426305097,-3.629925124010483,0.26302872451136994,1.254789142451427,Wave 2,female,53,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,0.359855769230769
229409893563457,0.05612306298373593,-0.02658273923103234,0.1778642426305097,-3.629925124010483,0.26302872451136994,1.254789142451427,Wave 1,female,53,Germany,"2'500- 4'000€
<4'300- 5'899CHF",obligatory school,-1.2625
229409893563459,1.466370271771673,-0.02658273923103234,0.273418592763454,-0.47350015607190477,0.11876345880745415,-1.440765321762083,Wave 2,female,47,Germany,"2'500- 4'000€
<4'300- 5'899CHF",middle school,-1.14014423076923
